Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...It.is.important.to.me.to.physically.check.out.items.before.buying.them..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...In.store.grocery.shopping.is.fun..,wfh_during,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.food.for.pick.up.delivery.from.a.restaurant..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Personal.space.is.important.to.me.when.I.travel..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Working.from.home.makes.me.less.disciplined.self.controlled..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Ferry.or.Water.Taxi.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Working.from.home.increases.family.conflicts..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.groceries.online.for.pick.up.delivery..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.prefer.buying.groceries.online.rather.than.going.to.the.store..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.m.concerned.that.friends.or.family.will.experience.serious.health.issues.if.they.catch.the.coronavirus..,transit_usage_future,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.perform.better.when.I.interact.with.my.co.workers.in.person..,age,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......shop.in.stores.for.groceries..,education,hh_size,transit_usage_during,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Shared.Ridehail..e.g..UberPool..Lyft.Shared..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Walk.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Shared.bike.or.scooter..Lime..JUMP..etc...,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Everyone.should.stay.at.home.as.much.as.possible.until.the.coronavirus.has.subsided..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Even.if.I.don.t.end.up.buying.anything..I.still.enjoy.going.to.stores.and.browsing..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Solo.Ridehail..UberX..Lyft..or.Taxi.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.would.like.to.share.rides.with.others.if.it.saves.money..,gender,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Physical.distancing.is.an.efficient.approach.for.controlling.the.coronavirus.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Media.is.exaggerating.the.spread.of.the.coronavirus..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.try.to.use.transportation.options.that.allow.me.to.avoid.contact.with.other.people..,What.is.your.home.ZIP.code.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.miss.my.commute..,Waves,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Traveling.by.bus.or.light.rail.poses.a.risk.to.my.health..,Timestamp,Are.you.employed.in.one.of.the.following.industries.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.enjoy.social.interactions.with.my.colleagues..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.other.items.online.for.pick.up.delivery..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Shopping.online.is.convenient..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.can.efficiently.replace.most.of.my.in.person.work.meetings.with.online.meetings.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...My.friends.and.family.expect.me.to.stay.at.home.until.the.coronavirus.subsides..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.would.travel.on.a.bus.or.light.rail.if.physical.distancingÂ.measures.are.enforced..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......eat.a.meal.in.a.restaurant..,annual_hh_income,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.m.comfortable.sharing.a.ride.with.a.stranger..,job_status,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......shop.in.stores.for.other.items..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Eating.in.restaurants.is.a.fun.leisure.activity..,user_id,Have.you.had.COVID.19.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Wearing.face.covering.should.be.mandatory..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Drive.Alone.,wfh_future,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.don.t.mind.traveling.on.a.crowded.bus..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Carpool.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Bike.or.Scooter.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Shutting.down.businesses.to.prevent.the.spread.of.the.coronavirus.is.not.worth.the.economic.damage.that.it.causes..
Strongly agree,Somewhat agree,A few times a month,A few times a month,Strongly agree,Somewhat agree,Never,Somewhat disagree,Never,Strongly disagree,Somewhat disagree,A few times a month,Strongly agree,46.0,1-2 days a week,"Professional degree (e.g. MD, JD)",Husband/wife/partner;Children aged 6-11;Children aged 12-17,Once a month or less,Never,1-2 days a week,Never,Disagree,Somewhat agree,Never,Somewhat disagree,Female,Agree,Disagree,Agree,98103.0,Somewhat agree,"W1, W2P, W3P",Somewhat disagree,2021/10/05 1:26:31 PM MDT,Medical,Strongly agree,1-2 days a week,Somewhat agree,Strongly disagree,Disagree,Somewhat disagree,A few times a month,"$200,000 or more",Disagree,"Employed, Part time",1-2 days a week,Somewhat agree,190346,"No, I have tested negative.",Strongly agree,Everyday,A few times a month,Strongly disagree,1-2 days a week,Never,Somewhat agree
Somewhat disagree,Strongly disagree,3-4 days a week,A few times a month,Agree,Strongly disagree,Once a month or less,Strongly disagree,A few times a month,Somewhat disagree,Strongly agree,A few times a month,Somewhat disagree,,1-2 days a week,,,A few times a month,Once a month or less,1-2 days a week,Once a month or less,Somewhat agree,Strongly disagree,Once a month or less,Somewhat disagree,,Somewhat agree,Strongly disagree,Agree,98178.0,Strongly disagree,"W2F, W3P",Somewhat agree,2021/10/05 12:43:53 PM MDT,"No, none of the above",Somewhat disagree,1-2 days a week,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,A few times a month,,Somewhat disagree,"Employed, Part time",A few times a month,Disagree,191257,"I believe so, but I haven't been tested for it.",Strongly agree,3-4 days a week,3-4 days a week,Disagree,Once a month or less,Once a month or less,Somewhat disagree
Somewhat agree,Somewhat disagree,Everyday,A few times a month,Strongly agree,Strongly disagree,Never,Disagree,Once a month or less,Somewhat agree,Strongly agree,Once a month or less,Strongly disagree,,A few times a month,,,A few times a month,Once a month or less,A few times a month,Never,Strongly agree,Somewhat agree,Once a month or less,Strongly agree,,Strongly agree,Strongly disagree,Strongly agree,98047.0,Strongly disagree,W3P,Agree,2021/10/07 5:34:03 PM MDT,"No, none of the above",Somewhat disagree,A few times a month,Strongly agree,Strongly agree,Strongly agree,Strongly agree,A few times a month,,Somewhat disagree,"Employed, Full time",Once a month or less,Somewhat agree,191860,"I don't believe so, but I haven't been tested for it.",Strongly agree,A few times a month,3-4 days a week,Somewhat disagree,A few times a month,Never,Strongly disagree
Somewhat agree,Somewhat agree,3-4 days a week,A few times a month,Strongly agree,Somewhat agree,Never,Somewhat agree,A few times a month,Agree,Strongly agree,1-2 days a week,Somewhat agree,37.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner,Once a month or less,Never,Never,Never,Strongly agree,Somewhat disagree,Never,Strongly disagree,Female,Agree,Strongly disagree,Strongly agree,98422.0,Somewhat agree,"W1, W3P",Strongly agree,2021/10/09 11:41:53 AM MDT,"No, none of the above",Somewhat disagree,Once a month or less,Agree,Somewhat agree,Strongly agree,Strongly agree,Once a month or less,"$100,000 to $149,999",Strongly disagree,"Employed, Full time",Once a month or less,Strongly disagree,191050,"No, I have tested negative.",Strongly agree,3-4 days a week,1-2 days a week,Strongly disagree,A few times a month,Never,Disagree
Agree,Strongly agree,Everyday,A few times a month,Strongly agree,Somewhat agree,Once a month or less,Disagree,Never,Strongly disagree,Somewhat agree,Once a month or less,Somewhat agree,,1-2 days a week,,,Never,Once a month or less,Everyday,Never,Strongly agree,Somewhat agree,Once a month or less,Somewhat disagree,,Agree,Strongly disagree,Strongly agree,98103.0,Strongly disagree,"W2F, W3P",Strongly agree,2021/10/07 12:45:06 PM MDT,"No, none of the above",Agree,A few times a month,Strongly agree,Strongly agree,Agree,Agree,1-2 days a week,,Disagree,"self-employed, part-time",1-2 days a week,Somewhat agree,191202,"No, I have tested negative.",Agree,1-2 days a week,Everyday,Strongly disagree,3-4 days a week,Never,Strongly disagree
Agree,Disagree,Once a month or less,1-2 days a week,Strongly agree,Disagree,Once a month or less,Somewhat agree,Once a month or less,Strongly disagree,Strongly agree,3-4 days a week,Somewhat agree,,3-4 days a week,,,1-2 days a week,1-2 days a week,Everyday,Never,Agree,Somewhat disagree,A few times a month,Somewhat disagree,,Agree,Strongly disagree,Somewhat agree,98102.0,Agree,"W2F, W3P",Disagree,2021/10/05 2:43:04 PM MDT,"No, none of the above",Agree,Never,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,1-2 days a week,,Disagree,"Employed, Full time",A few times a month,Somewhat disagree,191801,"No, I have tested negative.",Somewhat agree,Never,A few times a month,Somewhat disagree,A few times a month,A few times a month,Disagree
Strongly agree,Agree,3-4 days a week,A few times a month,Agree,Disagree,Once a month or less,Disagree,Never,Strongly disagree,Strongly agree,Once a month or less,Disagree,58.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",Cat or Dog;None of the above,Never,Never,Once a month or less,Never,Strongly agree,Agree,Once a month or less,Somewhat agree,Female,Agree,Strongly disagree,Agree,98115.0,Disagree,"W1, W2P, W3P",Strongly agree,2021/10/05 1:10:31 PM MDT,Transportation,Disagree,A few times a month,Strongly disagree,Agree,Somewhat agree,Strongly agree,A few times a month,"$35,000 to $49,999",Somewhat disagree,"Employed, Part time",A few times a month,Agree,190396,"No, I have tested negative.",Strongly agree,Everyday,Never,Strongly disagree,A few times a month,Never,Agree
Agree,Agree,Everyday,1-2 days a week,Agree,Disagree,Once a month or less,Disagree,A few times a month,Disagree,Strongly agree,Once a month or less,Agree,,3-4 days a week,,,Never,Never,1-2 days a week,Never,Strongly agree,Strongly agree,Never,Disagree,,Strongly agree,Strongly disagree,Agree,98115.0,Disagree,"W2F, W3P",Agree,2021/10/05 7:00:58 PM MDT,Medical,Strongly agree,1-2 days a week,Agree,Strongly agree,Disagree,Agree,1-2 days a week,,Disagree,"Employed, Full time",3-4 days a week,Agree,191528,"No, I have tested negative.",Strongly agree,Everyday,1-2 days a week,Strongly disagree,Never,Never,Disagree
Somewhat agree,Disagree,Everyday,A few times a month,Strongly agree,Strongly disagree,Once a month or less,Somewhat agree,1-2 days a week,Agree,Strongly agree,3-4 days a week,Disagree,,A few times a month,,,A few times a month,A few times a month,Everyday,Never,Agree,Agree,Once a month or less,Somewhat disagree,,Strongly agree,Strongly disagree,Agree,98119.0,Somewhat agree,"W2F, W3P",Somewhat disagree,2021/10/04 3:42:24 PM MDT,"No, none of the above",Somewhat agree,A few times a month,Agree,Strongly agree,Agree,Agree,1-2 days a week,,Disagree,"Employed, Full time",A few times a month,Strongly agree,191795,"I don't believe so, but I haven't been tested for it.",Strongly agree,1-2 days a week,3-4 days a week,Strongly disagree,1-2 days a week,Once a month or less,Disagree
Agree,Strongly agree,Never,A few times a month,Strongly agree,Disagree,A few times a month,Somewhat disagree,A few times a month,Somewhat disagree,Agree,A few times a month,Strongly agree,38.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",None of the above,Once a month or less,1-2 days a week,3-4 days a week,A few times a month,Somewhat disagree,Strongly agree,Once a month or less,Somewhat disagree,Female,Somewhat disagree,Strongly disagree,Somewhat agree,98117.0,Disagree,"W1, W2P, W3P",Somewhat agree,2021/10/08 12:37:31 AM MDT,"No, none of the above",Strongly agree,A few times a month,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,1-2 days a week,"$100,000 to $149,999",Disagree,"Employed, Full time",1-2 days a week,Strongly agree,190299,"No, I have tested negative.",Somewhat disagree,Everyday,Never,Strongly disagree,3-4 days a week,A few times a month,Agree
Strongly agree,Strongly agree,Never,3-4 days a week,Strongly agree,Strongly disagree,Once a month or less,Somewhat disagree,Never,Strongly disagree,Strongly agree,Once a month or less,Strongly agree,,3-4 days a week,,,Once a month or less,Never,Everyday,Never,Agree,Strongly agree,Once a month or less,Somewhat disagree,,Strongly agree,Strongly disagree,Strongly agree,98037.0,Strongly agree,"W2F, W3P",Strongly agree,2021/10/07 12:44:47 AM MDT,"No, none of the above",Strongly agree,Never,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,1-2 days a week,,Strongly disagree,"Employed, Full time",3-4 days a week,Strongly agree,191475,"No, I have tested negative.",Strongly agree,Everyday,Once a month or less,Strongly disagree,Never,Never,Somewhat disagree
Somewhat agree,Disagree,Everyday,1-2 days a week,Strongly agree,Strongly disagree,Once a month or less,Somewhat agree,Never,Strongly disagree,Agree,Never,Somewhat agree,,1-2 days a week,,,Never,Never,Everyday,Never,Strongly agree,Agree,Once a month or less,Somewhat agree,,Strongly agree,Somewhat agree,Strongly agree,98146.0,Strongly disagree,"W2F, W3P",Strongly agree,2021/10/05 10:12:13 PM MDT,"No, none of the above",Strongly agree,A few times a month,Strongly agree,Strongly agree,Somewhat agree,Strongly disagree,1-2 days a week,,Strongly disagree,"Employed, Full time",1-2 days a week,Strongly agree,191419,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,3-4 days a week,Strongly disagree,Once a month or less,Never,Disagree
Somewhat agree,Agree,Never,1-2 days a week,Somewhat agree,Somewhat agree,Once a month or less,Somewhat agree,1-2 days a week,Somewhat disagree,Agree,A few times a month,Agree,,1-2 days a week,,,Never,Once a month or less,3-4 days a week,Never,Somewhat agree,Somewhat disagree,Once a month or less,Somewhat disagree,,Agree,Disagree,Agree,98106.0,Somewhat disagree,"W2F, W3P",Somewhat agree,2021/10/08 11:14:14 AM MDT,,Agree,A few times a month,Agree,Somewhat disagree,Somewhat disagree,Somewhat agree,1-2 days a week,,Disagree,Homemaker,A few times a month,Somewhat disagree,191351,"I don't believe so, but I haven't been tested for it.",Agree,3-4 days a week,Never,Disagree,3-4 days a week,Never,Agree
Somewhat agree,Agree,3-4 days a week,3-4 days a week,Agree,Strongly agree,Never,Strongly agree,Never,Disagree,Agree,3-4 days a week,Strongly agree,21.0,1-2 days a week,High school graduate or GED,Children aged 18 or more,Never,Never,Everyday,Never,Agree,Strongly agree,Never,Agree,Male,Strongly agree,Disagree,Agree,98037.0,Agree,"W1, W3P",Somewhat disagree,2021/10/09 2:32:18 PM MDT,"No, none of the above",Strongly agree,A few times a month,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,1-2 days a week,"$150,000 to $199,999",Somewhat disagree,"Employed, Full time",A few times a month,Strongly agree,190532,"No, I have tested negative.",Strongly agree,1-2 days a week,1-2 days a week,Somewhat agree,3-4 days a week,Never,Disagree
Somewhat disagree,Disagree,Everyday,Once a month or less,Strongly agree,Disagree,Never,Agree,1-2 days a week,Somewhat agree,Agree,1-2 days a week,Agree,,1-2 days a week,,,Never,Never,Everyday,Once a month or less,Disagree,Somewhat agree,A few times a month,Disagree,,Strongly agree,Somewhat agree,Strongly agree,98115.0,Somewhat disagree,"W2F, W3P",Somewhat agree,2021/10/05 11:10:10 AM MDT,Medical,Strongly agree,A few times a month,Somewhat agree,Somewhat disagree,Disagree,Somewhat disagree,1-2 days a week,,Strongly disagree,"Employed, Part time",1-2 days a week,Somewhat agree,191317,"No, I have tested negative.",Strongly agree,3-4 days a week,1-2 days a week,Strongly disagree,3-4 days a week,1-2 days a week,Somewhat disagree
Somewhat agree,Disagree,Never,Once a month or less,Agree,Disagree,Once a month or less,Somewhat disagree,A few times a month,Agree,Somewhat agree,A few times a month,Somewhat agree,,1-2 days a week,,,Never,Once a month or less,Everyday,Once a month or less,Somewhat agree,Strongly disagree,A few times a month,Strongly disagree,,Agree,Disagree,Agree,98119.0,Strongly disagree,"W2F, W3P",Somewhat disagree,2021/10/05 5:25:31 PM MDT,,Agree,A few times a month,Agree,Agree,Somewhat agree,Somewhat agree,A few times a month,,Disagree,Retired,A few times a month,Agree,191845,"I don't believe so, but I haven't been tested for it.",Agree,1-2 days a week,1-2 days a week,Strongly disagree,Once a month or less,Once a month or less,Somewhat agree
Somewhat agree,Somewhat agree,Everyday,1-2 days a week,Agree,Somewhat agree,A few times a month,Somewhat agree,Once a month or less,Disagree,Strongly agree,A few times a month,Agree,,3-4 days a week,,,A few times a month,Once a month or less,Everyday,A few times a month,Somewhat agree,Somewhat agree,A few times a month,Somewhat disagree,,Agree,Strongly disagree,Agree,98117.0,Somewhat agree,"W2F, W3P",Somewhat agree,2021/10/05 2:26:30 PM MDT,"No, none of the above",Agree,A few times a month,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,1-2 days a week,,Strongly disagree,"Employed, Full time",1-2 days a week,Strongly agree,191562,"No, I have tested negative.",Agree,1-2 days a week,Everyday,Disagree,A few times a month,A few times a month,Strongly disagree
Strongly agree,Somewhat agree,Never,3-4 days a week,Strongly agree,Strongly disagree,Never,Strongly disagree,Never,Disagree,Strongly agree,Never,Strongly disagree,,1-2 days a week,,,Never,Never,Everyday,Never,Agree,Agree,Never,Disagree,,Strongly agree,Strongly disagree,Strongly agree,98052.0,Strongly disagree,"W2F, W3P",Strongly agree,2021/10/05 5:18:55 PM MDT,,Strongly disagree,1-2 days a week,Agree,Strongly disagree,Agree,Somewhat disagree,3-4 days a week,,Strongly disagree,Retired,1-2 days a week,Agree,191844,"No, I have tested negative.",Strongly agree,Everyday,A few times a month,Strongly disagree,Never,Never,Somewhat agree
Somewhat disagree,Somewhat agree,Everyday,A few times a month,Somewhat agree,Strongly disagree,Once a month or less,Disagree,1-2 days a week,Agree,Agree,1-2 days a week,Disagree,48.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner;Children aged 12-17;Cat or Dog,Never,Once a month or less,Once a month or less,Never,Agree,Somewhat agree,Once a month or less,Somewhat agree,Female,Agree,Strongly disagree,Agree,98087.0,Disagree,"W1, W2P, W3P",Somewhat agree,2021/10/05 3:55:05 PM MDT,"No, none of the above",Somewhat agree,1-2 days a week,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,A few times a month,"$150,000 to $199,999",Disagree,"Employed, Full time",1-2 days a week,Somewhat agree,190179,"No, I have tested negative.",Agree,3-4 days a week,3-4 days a week,Disagree,Once a month or less,Once a month or less,Somewhat disagree
Somewhat disagree,Somewhat agree,Once a month or less,A few times a month,Agree,Strongly disagree,Never,Strongly disagree,Never,Somewhat agree,Somewhat agree,Never,Strongly agree,29.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner;Children aged 3-5;Cat or Dog,Never,Never,Never,Never,Agree,Somewhat agree,Never,Somewhat agree,Female,Somewhat agree,Somewhat agree,Somewhat agree,98116.0,Strongly disagree,"W1, W3P",Somewhat agree,2021/10/08 7:04:56 PM MDT,"No, none of the above",Strongly agree,1-2 days a week,Strongly agree,Disagree,Strongly disagree,Somewhat agree,A few times a month,"$100,000 to $149,999",Somewhat disagree,"Employed, Full time",1-2 days a week,Agree,190378,"No, I have tested negative.",Disagree,Everyday,Never,Somewhat disagree,Never,Never,Agree
Somewhat agree,Agree,Never,A few times a month,Strongly agree,Strongly disagree,Never,Strongly disagree,Never,Strongly disagree,Somewhat disagree,1-2 days a week,Strongly agree,,1-2 days a week,,,Never,Never,Everyday,Never,Disagree,Agree,Never,Strongly disagree,,Agree,Disagree,Strongly agree,98115.0,Strongly disagree,"W2F, W3P",Somewhat disagree,2021/10/05 7:25:59 PM MDT,Medical,Strongly agree,1-2 days a week,Agree,Strongly agree,Somewhat disagree,Strongly disagree,A few times a month,,Strongly disagree,"Employed, Part time",1-2 days a week,Strongly disagree,191665,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Never,Strongly disagree,Never,Never,Somewhat disagree
Somewhat disagree,Disagree,A few times a month,1-2 days a week,Agree,Disagree,Once a month or less,Disagree,A few times a month,Strongly agree,Strongly agree,1-2 days a week,Somewhat agree,70.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner,Never,Once a month or less,3-4 days a week,Once a month or less,Somewhat agree,Strongly disagree,Once a month or less,Somewhat disagree,Male,Agree,Strongly disagree,Strongly agree,98125.0,Strongly disagree,"W1, W2P, W3P",Agree,2021/10/05 12:51:14 PM MDT,,Somewhat agree,Once a month or less,Strongly agree,Agree,Somewhat disagree,Somewhat agree,1-2 days a week,Prefer not to answer,Disagree,Retired,A few times a month,Disagree,190956,"I don't believe so, but I haven't been tested for it.",Strongly agree,A few times a month,A few times a month,Strongly disagree,A few times a month,Once a month or less,Somewhat disagree
Somewhat agree,Somewhat disagree,Never,A few times a month,Agree,Somewhat agree,Once a month or less,Strongly agree,Once a month or less,Disagree,Strongly agree,A few times a month,Strongly agree,46.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner;Children aged 6-11;Children aged 12-17;Cat or Dog,Never,Never,3-4 days a week,Never,Somewhat agree,Somewhat agree,Never,Somewhat agree,Male,Agree,Somewhat disagree,Agree,98133.0,Somewhat disagree,"W1, W3P",Somewhat agree,2021/10/08 2:28:59 PM MDT,"No, none of the above",Strongly agree,1-2 days a week,Agree,Somewhat agree,Disagree,Agree,A few times a month,"$150,000 to $199,999",Disagree,"Employed, Full time",A few times a month,Somewhat agree,190354,"No, I have tested negative.",Agree,3-4 days a week,Never,Disagree,3-4 days a week,3-4 days a week,Somewhat disagree
Agree,Agree,Never,1-2 days a week,Strongly agree,Somewhat disagree,Never,Disagree,Never,Disagree,Strongly agree,Everyday,Agree,29.0,A few times a month,"Graduate degree (e.g. MS, PhD, MBA)",None of the above,Everyday,Never,Everyday,Never,Agree,Agree,Never,Strongly disagree,Male,Agree,Somewhat disagree,Agree,98115.0,Disagree,"W1, W2P, W3P",Disagree,2021/10/05 3:01:07 PM MDT,"No, none of the above",Somewhat agree,A few times a month,Agree,Somewhat agree,Somewhat disagree,Agree,1-2 days a week,"$25,000 to $34,999",Disagree,"Employed, Full time",A few times a month,Agree,190971,"No, I have tested negative.",Strongly agree,Never,Never,Somewhat agree,Never,A few times a month,Somewhat agree
Agree,Somewhat agree,Everyday,Once a month or less,Strongly agree,Somewhat agree,Never,Somewhat disagree,Never,Somewhat disagree,Strongly agree,Never,Agree,77.0,1-2 days a week,"Professional degree (e.g. MD, JD)",Husband/wife/partner,Never,Never,Everyday,Never,Agree,Somewhat disagree,Never,Somewhat disagree,Female,Strongly agree,Strongly disagree,Somewhat disagree,98125.0,Somewhat disagree,"W1, W3P",Strongly agree,2021/10/08 10:19:52 PM MDT,,Agree,Once a month or less,Agree,Agree,Agree,Somewhat disagree,A few times a month,Prefer not to answer,Strongly disagree,Retired,1-2 days a week,Somewhat agree,191080,"No, I have tested negative.",Strongly agree,1-2 days a week,3-4 days a week,Strongly disagree,1-2 days a week,Never,Somewhat agree
Somewhat disagree,Somewhat agree,A few times a month,A few times a month,Agree,Somewhat disagree,Never,Strongly disagree,Once a month or less,Somewhat agree,Strongly agree,1-2 days a week,Somewhat agree,67.0,1-2 days a week,2-year college degree (Associate),Husband/wife/partner;Cat or Dog,1-2 days a week,Never,1-2 days a week,Never,Strongly agree,Disagree,Never,Somewhat agree,Male,Somewhat agree,Strongly disagree,Strongly agree,98133.0,Disagree,"W1, W2P, W3P",Agree,2021/10/05 1:02:52 PM MDT,,Agree,A few times a month,Agree,Agree,Somewhat disagree,Strongly agree,Once a month or less,"$50,000 to $74,999",Somewhat agree,Retired,A few times a month,Somewhat agree,190949,"No, I have tested negative.",Strongly agree,Once a month or less,1-2 days a week,Somewhat disagree,A few times a month,Never,Disagree
Disagree,Strongly disagree,Never,Once a month or less,Strongly agree,Somewhat agree,Once a month or less,Somewhat agree,A few times a month,Disagree,Strongly agree,Once a month or less,Somewhat agree,57.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner;Cat or Dog,Once a month or less,Once a month or less,Never,Never,Strongly agree,Strongly disagree,Once a month or less,Somewhat agree,Female,Agree,Strongly disagree,Strongly agree,98188.0,Strongly disagree,"W1, W2P, W3P",Agree,2021/10/06 8:18:22 PM MDT,"No, none of the above",Agree,Once a month or less,Agree,Strongly disagree,Disagree,Somewhat agree,A few times a month,"$100,000 to $149,999",Disagree,"Employed, Full time",A few times a month,Disagree,190216,"No, I have tested negative.",Strongly agree,Everyday,Never,Strongly disagree,Never,Once a month or less,Strongly disagree
Agree,Agree,Everyday,1-2 days a week,Agree,Somewhat agree,Once a month or less,Somewhat disagree,Never,Strongly disagree,Agree,A few times a month,Somewhat agree,58.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner,Never,Once a month or less,Once a month or less,Once a month or less,Agree,Somewhat agree,Once a month or less,Somewhat disagree,Male,Agree,Strongly disagree,Agree,98177.0,Strongly disagree,"W1, W2P, W3P",Somewhat disagree,2021/10/05 1:47:44 PM MDT,"No, none of the above",Agree,1-2 days a week,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,A few times a month,"$35,000 to $49,999",Somewhat agree,"self employed, reduced time due to pandemic",1-2 days a week,Agree,190579,"I don't believe so, but I haven't been tested for it.",Strongly agree,3-4 days a week,Everyday,Somewhat disagree,1-2 days a week,Once a month or less,Disagree
