Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.m.comfortable.sharing.a.ride.with.a.stranger..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.would.like.to.share.rides.with.others.if.it.saves.money..,hh_size,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Everyone.should.stay.at.home.as.much.as.possible.until.the.coronavirus.has.subsided..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.miss.my.commute..,transit_usage_during,education,user_id,age,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Walk.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......shop.in.stores.for.other.items..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.would.travel.on.a.bus.or.light.rail.if.physical.distancingÂ.measures.are.enforced..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Eating.in.restaurants.is.a.fun.leisure.activity..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Shared.Ridehail..e.g..UberPool..Lyft.Shared..,gender,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Working.from.home.increases.family.conflicts..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.can.efficiently.replace.most.of.my.in.person.work.meetings.with.online.meetings.,What.is.your.home.ZIP.code.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Shutting.down.businesses.to.prevent.the.spread.of.the.coronavirus.is.not.worth.the.economic.damage.that.it.causes..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Shared.bike.or.scooter..Lime..JUMP..etc...,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.don.t.mind.traveling.on.a.crowded.bus..,job_status,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.perform.better.when.I.interact.with.my.co.workers.in.person..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Physical.distancing.is.an.efficient.approach.for.controlling.the.coronavirus.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Bike.or.Scooter.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......shop.in.stores.for.groceries..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.other.items.online.for.pick.up.delivery..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...In.store.grocery.shopping.is.fun..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.try.to.use.transportation.options.that.allow.me.to.avoid.contact.with.other.people..,Timestamp,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...My.friends.and.family.expect.me.to.stay.at.home.until.the.coronavirus.subsides..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Even.if.I.don.t.end.up.buying.anything..I.still.enjoy.going.to.stores.and.browsing..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.groceries.online.for.pick.up.delivery..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Traveling.by.bus.or.light.rail.poses.a.risk.to.my.health..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Ferry.or.Water.Taxi.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......eat.a.meal.in.a.restaurant..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Drive.Alone.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Wearing.face.covering.should.be.mandatory..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Solo.Ridehail..UberX..Lyft..or.Taxi.,Have.you.had.COVID.19.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...It.is.important.to.me.to.physically.check.out.items.before.buying.them..,wfh_future,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Shopping.online.is.convenient..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Working.from.home.makes.me.less.disciplined.self.controlled..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Carpool.,annual_hh_income,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.food.for.pick.up.delivery.from.a.restaurant..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Personal.space.is.important.to.me.when.I.travel..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.enjoy.social.interactions.with.my.colleagues..,Are.you.employed.in.one.of.the.following.industries.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.prefer.buying.groceries.online.rather.than.going.to.the.store..,Waves,transit_usage_future,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Media.is.exaggerating.the.spread.of.the.coronavirus..,wfh_during,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.m.concerned.that.friends.or.family.will.experience.serious.health.issues.if.they.catch.the.coronavirus..,annual_hh_income_avg,income_category,Low_Income,Middle_Income,High_Income,wfh_during_ord,wfh_future_ord,transit_usage_during_ord,transit_usage_future_ord,wfh_future_interval,wfh_change_estimated,transit_change_estimated,transit_usage_future_ordered
Disagree,Disagree,1,Somewhat agree,Disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190250,54.0,3-4 days a week,1-2 days a week,Somewhat disagree,Strongly agree,Never,Female,Agree,Strongly disagree,98012.0,Somewhat agree,Never,Disagree,"Employed, Full time",Agree,Agree,Never,1-2 days a week,1-2 days a week,Somewhat agree,Somewhat agree,2/24/2021 14:22,Somewhat disagree,Strongly agree,Never,Somewhat agree,1-2 days a week,1-2 days a week,Everyday,Agree,Never,"No, I have tested negative.",Agree,Never,Agree,Somewhat disagree,Never,"$75,000 to $99,999",1-2 days a week,Somewhat agree,Agree,"No, none of the above",Strongly disagree,"W1, W2P",Never,Somewhat agree,Never,Agree,87499.5,Middle,0,1,0,0,0,0,0,0.0,No Change,No Change,Never
Strongly disagree,Agree,1,Strongly agree,Strongly agree,Never,Some college/technical school training,190080,18.0,Everyday,A few times a month,Strongly agree,Strongly disagree,Never,Female,Strongly agree,Somewhat disagree,98155.0,Strongly disagree,Never,Strongly disagree,Student,Strongly agree,Agree,Never,A few times a month,A few times a month,Agree,Strongly agree,2/17/2021 15:22,Somewhat agree,Strongly disagree,Never,Disagree,Never,Once a month or less,3-4 days a week,Strongly agree,Never,"No, I have tested negative.",Strongly agree,Once a month or less,Strongly agree,Strongly agree,Never,"$50,000 to $74,999",Once a month or less,Strongly agree,Agree,,Disagree,"W1, W2P, W3P",3-4 days a week,Strongly agree,A few times a month,Strongly agree,62499.5,Middle,0,1,0,2,1,0,4,0.25,Decreased WFH,Increased Transit,3-4 days a week
Strongly disagree,Strongly disagree,1,Strongly agree,Strongly disagree,Never,2-year college degree (Associate),190984,68.0,3-4 days a week,1-2 days a week,Strongly disagree,Strongly agree,Never,Female,Strongly disagree,Strongly disagree,98087.0,Disagree,Never,Strongly disagree,Retired,Agree,Strongly agree,Never,1-2 days a week,3-4 days a week,Disagree,Strongly agree,3/3/2021 11:13,Agree,Somewhat disagree,A few times a month,Agree,Never,3-4 days a week,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Strongly agree,Never,Strongly agree,Strongly disagree,Never,"$100,000 to $149,999",Everyday,Somewhat disagree,Strongly agree,,Disagree,"W1, W2P",Once a month or less,Strongly disagree,Never,Agree,124999.5,High,0,0,1,0,0,0,1,0.0,No Change,Increased Transit,Once a month or less
Disagree,Disagree,1,Strongly agree,Somewhat agree,Once a month or less,"4-year college degree (e.g. BA, BS)",190219,23.0,Everyday,1-2 days a week,Agree,Agree,Never,Male,Disagree,Strongly agree,98056.0,Strongly disagree,Never,Somewhat disagree,"Employed, Full Time and Student",Somewhat agree,Strongly agree,Once a month or less,1-2 days a week,A few times a month,Agree,Somewhat agree,2/22/2021 19:28,Somewhat agree,Agree,Never,Agree,Never,A few times a month,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Strongly agree,3-4 days a week,Strongly agree,Strongly disagree,1-2 days a week,"$100,000 to $149,999",A few times a month,Strongly agree,Strongly agree,Medical,Somewhat disagree,"W1, W2P, W3P",Once a month or less,Strongly disagree,Everyday,Strongly agree,124999.5,High,0,0,1,5,4,1,1,3.5,Decreased WFH,No Change,Once a month or less
Agree,Agree,1,Disagree,Agree,Once a month or less,Some college/technical school training,190875,21.0,A few times a month,A few times a month,Somewhat agree,Agree,Never,Male,Disagree,Disagree,98270.0,Agree,Never,Somewhat agree,"Employed, Part time",Agree,Strongly agree,Never,1-2 days a week,A few times a month,Somewhat agree,Disagree,8/26/2021 15:45,Strongly disagree,Somewhat agree,Never,Disagree,Once a month or less,1-2 days a week,Everyday,Disagree,Never,"No, I have tested negative.",Somewhat disagree,Never,Strongly agree,Somewhat agree,1-2 days a week,"$50,000 to $74,999",1-2 days a week,Somewhat agree,Agree,"No, none of the above",Somewhat disagree,"W1, W2P, W3P",Never,Somewhat agree,A few times a month,Somewhat disagree,62499.5,Middle,0,1,0,2,0,1,0,0.0,Decreased WFH,Decreased Transit,Never
Strongly agree,Strongly agree,1,Strongly disagree,Strongly disagree,A few times a month,"Graduate degree (e.g. MS, PhD, MBA)",190693,64.0,1-2 days a week,1-2 days a week,Agree,Somewhat disagree,A few times a month,Female,Strongly agree,Disagree,98203.0,Disagree,Never,Somewhat agree,Retired,Strongly agree,Strongly disagree,1-2 days a week,1-2 days a week,Once a month or less,Somewhat agree,Agree,2/25/2021 11:32,Somewhat agree,Somewhat disagree,A few times a month,Somewhat disagree,A few times a month,A few times a month,A few times a month,Strongly agree,Never,"No, I have tested negative.",Somewhat disagree,A few times a month,Strongly agree,Somewhat disagree,A few times a month,"$100,000 to $149,999",A few times a month,Somewhat agree,Agree,,Disagree,"W1, W2P",A few times a month,Strongly disagree,A few times a month,Strongly agree,124999.5,High,0,0,1,2,2,2,2,1.0,No Change,No Change,A few times a month
Strongly disagree,Strongly disagree,1,Strongly agree,Somewhat agree,Never,Some college/technical school training,191076,27.0,1-2 days a week,1-2 days a week,Strongly disagree,Agree,A few times a month,Male,Somewhat disagree,Disagree,98103.0,Strongly disagree,Never,Strongly disagree,"Employed, Full time",Disagree,Agree,A few times a month,A few times a month,A few times a month,Agree,Strongly agree,3/3/2021 13:04,Disagree,Agree,A few times a month,Strongly agree,Once a month or less,1-2 days a week,3-4 days a week,Agree,Once a month or less,"No, I have tested negative.",Agree,Once a month or less,Agree,Disagree,1-2 days a week,"$75,000 to $99,999",A few times a month,Strongly agree,Somewhat agree,"No, none of the above",Disagree,"W1, W2P",3-4 days a week,Strongly disagree,Everyday,Strongly agree,87499.5,Middle,0,1,0,5,1,0,4,0.25,Decreased WFH,Increased Transit,3-4 days a week
Strongly disagree,Disagree,3,Agree,Agree,Never,"4-year college degree (e.g. BA, BS)",190051,39.0,Never,1-2 days a week,Somewhat agree,Somewhat disagree,Never,Female,Somewhat disagree,Somewhat agree,98296.0,Somewhat agree,Never,Strongly disagree,"Employed, Full time",Agree,Strongly agree,Never,1-2 days a week,1-2 days a week,Somewhat agree,Strongly agree,2/20/2021 16:52,Agree,Agree,A few times a month,Agree,Never,A few times a month,Everyday,Strongly agree,Never,"No, I have tested negative.",Somewhat agree,1-2 days a week,Agree,Somewhat agree,Never,"$200,000 or more",A few times a month,Strongly agree,Strongly agree,"No, none of the above",Somewhat disagree,"W1, W2P, W3P",Never,Somewhat agree,Everyday,Strongly agree,200000.0,High,0,0,1,5,3,0,0,1.5,Decreased WFH,No Change,Never
Strongly agree,Strongly agree,3,Strongly agree,Somewhat disagree,Never,Some college/technical school training,190214,19.0,Everyday,3-4 days a week,Strongly agree,Agree,Never,Male,Strongly agree,Strongly agree,98201.0,Somewhat disagree,Never,Strongly agree,Student,Strongly agree,Strongly agree,Everyday,3-4 days a week,Everyday,Strongly agree,Somewhat disagree,2/22/2021 12:43,Agree,Agree,Never,Somewhat disagree,Never,3-4 days a week,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Strongly agree,Never,Somewhat agree,Agree,Everyday,"$35,000 to $49,999",Everyday,Somewhat disagree,Strongly agree,,Somewhat disagree,"W1, W2P",Everyday,Somewhat disagree,Never,Somewhat disagree,42499.5,Low,1,0,0,0,0,0,5,0.0,No Change,Increased Transit,Everyday
Strongly disagree,Disagree,3,Strongly agree,Disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190383,51.0,1-2 days a week,A few times a month,Agree,Strongly disagree,Never,Female,Disagree,Somewhat agree,98033.0,Strongly disagree,Never,Strongly disagree,"Employed, Full time",Somewhat agree,Strongly agree,Once a month or less,3-4 days a week,A few times a month,Strongly agree,Strongly agree,2/24/2021 20:14,Somewhat agree,Disagree,Never,Somewhat agree,Once a month or less,A few times a month,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat agree,Never,Agree,Somewhat disagree,Never,"$200,000 or more",A few times a month,Disagree,Strongly agree,"No, none of the above",Disagree,"W1, W2P",A few times a month,Strongly disagree,3-4 days a week,Agree,200000.0,High,0,0,1,4,0,0,2,0.0,Decreased WFH,Increased Transit,A few times a month
Strongly disagree,Somewhat disagree,1,Strongly agree,Agree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190002,59.0,Never,A few times a month,Disagree,Strongly agree,Never,Female,Somewhat agree,Somewhat agree,98203.0,Disagree,Never,Strongly disagree,"Employed, Full time",Agree,Strongly agree,Never,1-2 days a week,A few times a month,Agree,Strongly agree,2/8/2021 11:30,Agree,Agree,Never,Agree,Never,A few times a month,Everyday,Agree,Never,"I don't believe so, but I haven't been tested for it.",Agree,Never,Somewhat disagree,Agree,A few times a month,"$100,000 to $149,999",A few times a month,Agree,Agree,"No, none of the above",Disagree,"W1, W2P",Never,Strongly disagree,Everyday,Strongly agree,124999.5,High,0,0,1,5,0,0,0,0.0,Decreased WFH,No Change,Never
Strongly disagree,Disagree,1,Strongly agree,Agree,Never,"4-year college degree (e.g. BA, BS)",190542,20.0,Everyday,1-2 days a week,Somewhat disagree,Strongly disagree,Never,Male,Somewhat agree,Agree,98053.0,Somewhat disagree,Never,Strongly agree,Student,Somewhat agree,Agree,Once a month or less,3-4 days a week,1-2 days a week,Somewhat agree,Strongly agree,2/25/2021 11:29,Strongly agree,Somewhat disagree,Once a month or less,Agree,Once a month or less,A few times a month,3-4 days a week,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat disagree,Once a month or less,Agree,Somewhat agree,A few times a month,"$100,000 to $149,999",Once a month or less,Agree,Agree,,Somewhat disagree,"W1, W2P",1-2 days a week,Disagree,Everyday,Strongly agree,124999.5,High,0,0,1,5,1,0,3,0.25,Decreased WFH,Increased Transit,1-2 days a week
Strongly disagree,Strongly disagree,2,Agree,Strongly disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190125,65.0,Never,A few times a month,Strongly disagree,Somewhat disagree,Never,Female,Somewhat agree,Strongly agree,98329.0,Disagree,Never,Strongly disagree,"self-employed, working from home",Agree,Somewhat agree,Never,A few times a month,A few times a month,Somewhat disagree,Strongly agree,2/22/2021 12:17,Agree,Strongly disagree,A few times a month,Strongly agree,Never,Never,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat agree,3-4 days a week,Strongly agree,Somewhat agree,Never,"$20,000 to $24,999",A few times a month,Strongly agree,Agree,"No, none of the above",Strongly agree,"W1, W2P",Never,Strongly disagree,3-4 days a week,Strongly agree,22499.5,Low,1,0,0,4,4,0,0,3.5,No Change,No Change,Never
Disagree,Somewhat agree,2,Somewhat agree,Strongly disagree,Once a month or less,"4-year college degree (e.g. BA, BS)",190837,58.0,Everyday,1-2 days a week,Somewhat agree,Somewhat agree,Never,Female,Somewhat agree,Somewhat agree,98223.0,Somewhat disagree,Once a month or less,Strongly disagree,"Employed, Part time",Somewhat disagree,Strongly agree,Once a month or less,1-2 days a week,1-2 days a week,Somewhat disagree,Agree,3/1/2021 23:00,Agree,Disagree,A few times a month,Somewhat agree,Once a month or less,1-2 days a week,3-4 days a week,Strongly agree,Never,"No, I have tested negative.",Somewhat agree,Everyday,Agree,Strongly disagree,Never,"$100,000 to $149,999",1-2 days a week,Strongly agree,Agree,"No, none of the above",Agree,"W1, W2P, W3P",A few times a month,Disagree,Everyday,Agree,124999.5,Middle,0,1,0,5,5,1,2,5.0,No Change,Increased Transit,A few times a month
Disagree,Somewhat agree,3,Somewhat disagree,Strongly disagree,Never,Some college/technical school training,191038,44.0,3-4 days a week,1-2 days a week,Somewhat agree,Strongly agree,Never,Female,Somewhat disagree,Agree,98270.0,Strongly agree,Never,Disagree,"Employed, Full time",Strongly agree,Agree,1-2 days a week,1-2 days a week,A few times a month,Agree,Disagree,3/3/2021 15:44,Somewhat disagree,Agree,Never,Disagree,Once a month or less,A few times a month,Everyday,Agree,Never,"I don't believe so, but I haven't been tested for it.",Agree,Never,Somewhat agree,Somewhat disagree,Once a month or less,"$75,000 to $99,999",Once a month or less,Somewhat agree,Strongly agree,"No, none of the above",Somewhat disagree,"W1, W2P",Once a month or less,Strongly agree,Never,Agree,87499.5,Middle,0,1,0,0,0,0,1,0.0,No Change,Increased Transit,Once a month or less
Strongly disagree,Somewhat disagree,1,Agree,Disagree,Never,"4-year college degree (e.g. BA, BS)",190574,54.0,Everyday,1-2 days a week,Disagree,Disagree,Never,Male,Somewhat agree,Disagree,98012.0,Strongly disagree,Never,Strongly disagree,"Employed, Full time",Agree,Agree,Never,3-4 days a week,3-4 days a week,Disagree,Strongly agree,2/25/2021 15:03,Disagree,Strongly disagree,Never,Agree,Never,1-2 days a week,Everyday,Strongly agree,Never,"No, I have tested negative.",Somewhat agree,Never,Somewhat disagree,Agree,Never,"$150,000 to $199,999",Never,Agree,Strongly agree,Medical,Disagree,"W1, W2P",Never,Disagree,Never,Strongly agree,174999.5,High,0,0,1,0,0,0,0,0.0,No Change,No Change,Never
Disagree,Somewhat agree,1,Agree,Strongly disagree,Never,"4-year college degree (e.g. BA, BS)",190258,59.0,Never,1-2 days a week,Somewhat agree,Somewhat disagree,Never,Female,Strongly disagree,Somewhat disagree,98033.0,Disagree,Never,Disagree,"Employed, Part time",Disagree,Agree,Never,1-2 days a week,1-2 days a week,Strongly disagree,Somewhat agree,2/24/2021 14:39,Agree,Somewhat disagree,Once a month or less,Somewhat agree,Never,A few times a month,3-4 days a week,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Agree,3-4 days a week,Agree,Disagree,A few times a month,"$100,000 to $149,999",A few times a month,Agree,Somewhat agree,"No, none of the above",Disagree,"W1, W2P, W3P",Never,Strongly disagree,A few times a month,Strongly agree,124999.5,High,0,0,1,2,4,0,0,3.5,Increased WFH,No Change,Never
Strongly disagree,Strongly disagree,2,Strongly agree,Disagree,Never,"4-year college degree (e.g. BA, BS)",190904,47.0,1-2 days a week,A few times a month,Strongly disagree,Agree,A few times a month,Female,Strongly agree,Somewhat agree,98008.0,Strongly disagree,1-2 days a week,Strongly disagree,Unemployed,Agree,Strongly agree,1-2 days a week,1-2 days a week,1-2 days a week,Somewhat agree,Strongly agree,3/1/2021 10:24,Somewhat agree,Agree,A few times a month,Strongly agree,A few times a month,3-4 days a week,3-4 days a week,Strongly agree,A few times a month,"I don't believe so, but I haven't been tested for it.",Somewhat agree,3-4 days a week,Strongly agree,Agree,1-2 days a week,"$100,000 to $149,999",1-2 days a week,Strongly agree,Somewhat agree,,Strongly agree,"W1, W2P",A few times a month,Strongly disagree,Never,Strongly agree,124999.5,Middle,0,1,0,0,4,0,2,3.5,Increased WFH,Increased Transit,A few times a month
Disagree,Somewhat disagree,2,Somewhat disagree,Somewhat disagree,Never,2-year college degree (Associate),190436,51.0,A few times a month,3-4 days a week,Somewhat disagree,Agree,Never,Male,Somewhat agree,Somewhat disagree,98203.0,Somewhat disagree,Never,Somewhat disagree,"Employed, Full time",Strongly agree,Somewhat agree,Once a month or less,Everyday,3-4 days a week,Strongly agree,Somewhat disagree,2/24/2021 14:27,Somewhat agree,Agree,A few times a month,Strongly disagree,Once a month or less,A few times a month,Everyday,Strongly agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Somewhat disagree,1-2 days a week,Strongly agree,Somewhat disagree,1-2 days a week,"$100,000 to $149,999",A few times a month,Somewhat disagree,Strongly agree,Transportation,Disagree,"W1, W2P",A few times a month,Somewhat disagree,1-2 days a week,Agree,124999.5,Middle,0,1,0,3,3,0,2,1.5,No Change,Increased Transit,A few times a month
Strongly disagree,Strongly disagree,2,Strongly agree,Disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190308,39.0,Never,1-2 days a week,Strongly disagree,Agree,Never,Female,Strongly disagree,Strongly agree,98258.0,Somewhat disagree,Never,Strongly disagree,"Employed, Full time",Somewhat agree,Strongly agree,Never,1-2 days a week,Never,Somewhat agree,Strongly agree,2/8/2021 11:09,Somewhat agree,Strongly disagree,Never,Strongly agree,Never,1-2 days a week,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat agree,Never,Disagree,Disagree,Never,"$100,000 to $149,999",Never,Strongly agree,Agree,"No, none of the above",Strongly disagree,"W1, W2P",Never,Somewhat agree,1-2 days a week,Strongly agree,124999.5,Middle,0,1,0,3,0,0,0,0.0,Decreased WFH,No Change,Never
Disagree,Disagree,1,Agree,Somewhat disagree,Never,"4-year college degree (e.g. BA, BS)",190997,30.0,Everyday,A few times a month,Somewhat agree,Strongly agree,Once a month or less,Male,Disagree,Somewhat agree,98052.0,Strongly disagree,Never,Strongly disagree,Student,Somewhat agree,Strongly agree,Once a month or less,A few times a month,Never,Somewhat agree,Somewhat agree,3/3/2021 16:37,Agree,Somewhat agree,Never,Somewhat disagree,Never,1-2 days a week,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat agree,Never,Somewhat agree,Somewhat disagree,Once a month or less,"$10,000 to $14,999",Once a month or less,Somewhat agree,Somewhat agree,,Disagree,"W1, W2P",Never,Strongly disagree,Never,Agree,12499.5,Low,1,0,0,0,0,0,0,0.0,No Change,No Change,Never
Somewhat agree,Somewhat disagree,2,Strongly agree,Agree,Never,High school graduate or GED,190497,18.0,Everyday,Once a month or less,Somewhat agree,Somewhat agree,Once a month or less,Male,Somewhat agree,Somewhat agree,98006.0,Somewhat agree,Once a month or less,Strongly disagree,Student,Agree,Agree,Once a month or less,A few times a month,1-2 days a week,Somewhat agree,Strongly agree,2/25/2021 11:40,Strongly agree,Disagree,1-2 days a week,Agree,Once a month or less,A few times a month,A few times a month,Strongly agree,Once a month or less,"No, I have tested negative.",Somewhat disagree,Never,Strongly agree,Strongly agree,A few times a month,"$35,000 to $49,999",A few times a month,Strongly agree,Strongly agree,,Strongly agree,"W1, W2P",3-4 days a week,Disagree,Everyday,Strongly agree,42499.5,Low,1,0,0,5,0,0,4,0.0,Decreased WFH,Increased Transit,3-4 days a week
Agree,Agree,1,Agree,Somewhat disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190710,39.0,1-2 days a week,1-2 days a week,Agree,Agree,Never,Male,Disagree,Strongly agree,98087.0,Somewhat agree,Never,Somewhat disagree,"Employed, Full time",Agree,Agree,Never,3-4 days a week,A few times a month,Somewhat agree,Strongly agree,3/1/2021 10:29,Somewhat agree,Somewhat agree,Never,Somewhat agree,Never,A few times a month,3-4 days a week,Strongly agree,Never,"No, I have tested negative.",Agree,Everyday,Agree,Somewhat disagree,Never,"$150,000 to $199,999",A few times a month,Agree,Agree,Building maintenance and repair,Disagree,"W1, W2P, W3P",Never,Disagree,Everyday,Strongly agree,174999.5,High,0,0,1,5,5,0,0,5.0,No Change,No Change,Never
Somewhat disagree,Somewhat agree,1,Somewhat agree,Strongly disagree,Once a month or less,"4-year college degree (e.g. BA, BS)",190359,65.0,3-4 days a week,1-2 days a week,Agree,Strongly agree,Once a month or less,Female,Somewhat agree,Strongly disagree,98075.0,Somewhat agree,Once a month or less,Disagree,Retired,Strongly agree,Strongly agree,Once a month or less,1-2 days a week,A few times a month,Agree,Agree,2/24/2021 14:54,Disagree,Strongly agree,Once a month or less,Agree,Once a month or less,A few times a month,3-4 days a week,Agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Somewhat agree,Everyday,Agree,Disagree,3-4 days a week,"$150,000 to $199,999",A few times a month,Agree,Strongly agree,,Disagree,"W1, W2P",Once a month or less,Somewhat disagree,Once a month or less,Agree,174999.5,High,0,0,1,1,5,1,1,5.0,Increased WFH,No Change,Once a month or less
Strongly disagree,Strongly disagree,2,Strongly agree,Agree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190256,52.0,3-4 days a week,1-2 days a week,Disagree,Strongly disagree,Never,Female,Agree,Somewhat agree,98006.0,Disagree,Never,Strongly disagree,"Employed, Full time",Agree,Strongly agree,Never,1-2 days a week,A few times a month,Disagree,Strongly agree,2/24/2021 16:48,Somewhat agree,Disagree,Once a month or less,Agree,Never,1-2 days a week,Everyday,Strongly agree,Once a month or less,"No, I have tested negative.",Agree,Never,Somewhat agree,Disagree,Never,"$200,000 or more",1-2 days a week,Strongly agree,Strongly agree,"No, none of the above",Somewhat disagree,"W1, W2P, W3P",Once a month or less,Strongly disagree,Everyday,Strongly agree,200000.0,High,0,0,1,5,0,0,1,0.0,Decreased WFH,Increased Transit,Once a month or less
Strongly disagree,Agree,2,Disagree,Disagree,Never,High school graduate or GED,190170,54.0,Everyday,A few times a month,Disagree,Agree,Never,Female,Somewhat disagree,Disagree,98037.0,Strongly agree,Never,Somewhat disagree,Homemaker,Agree,Somewhat disagree,A few times a month,1-2 days a week,A few times a month,Agree,Agree,2/22/2021 12:00,Disagree,Disagree,Once a month or less,Somewhat disagree,Once a month or less,1-2 days a week,3-4 days a week,Somewhat agree,Never,"No, I have tested negative.",Somewhat disagree,Never,Agree,Somewhat agree,A few times a month,"$100,000 to $149,999",Once a month or less,Somewhat agree,Somewhat agree,,Disagree,"W1, W2P",Never,Somewhat disagree,Never,Somewhat disagree,124999.5,Middle,0,1,0,0,0,0,0,0.0,No Change,No Change,Never
Somewhat disagree,Disagree,2,Somewhat agree,Somewhat agree,Never,Some college/technical school training,190139,60.0,A few times a month,Once a month or less,Strongly disagree,Agree,Never,Female,Agree,Somewhat disagree,98072.0,Somewhat disagree,Never,Strongly disagree,"Employed, Full time",Agree,Agree,Never,3-4 days a week,A few times a month,Agree,Disagree,2/22/2021 11:39,Somewhat agree,Somewhat agree,Never,Disagree,Once a month or less,1-2 days a week,Everyday,Agree,Never,"I don't believe so, but I haven't been tested for it.",Agree,Once a month or less,Somewhat disagree,Agree,Never,"$100,000 to $149,999",A few times a month,Somewhat agree,Agree,"No, none of the above",Disagree,"W1, W2P",Never,Disagree,3-4 days a week,Agree,124999.5,Middle,0,1,0,4,1,0,0,0.25,Decreased WFH,No Change,Never
